"img-fluid src","achievers-cont","achievers-cont 2","achievers-cont href"
"https://www.gla.ac.in/Uploads/faculty/899frt_JyotiChaudhary-Copy.jpg","Ms. Jyoti Chaudhary","Assistant Professor (Research)","https://www.gla.ac.in/academics/faculty-detail/899/ms-jyoti-chaudhary"
"https://www.gla.ac.in/Uploads/faculty/900frt_NehaPareek-Copy.jpg","Ms. Neha pareek","Assistant Professor (Research)","https://www.gla.ac.in/academics/faculty-detail/900/ms-neha-pareek"
"https://www.gla.ac.in/Uploads/faculty/901frt_ShikhaTiwari-Copy.JPG","Ms. Shikha Tiwari","Assistant Professor (Research)","https://www.gla.ac.in/academics/faculty-detail/901/ms-shikha-tiwari"
"https://www.gla.ac.in/Uploads/faculty/902frt_Nandini_Tomar.jpeg","Ms. Nandini Tomar","Assistant Professor (Research)","https://www.gla.ac.in/academics/faculty-detail/902/ms-nandini-tomar"
"https://www.gla.ac.in/Uploads/faculty/823frt_RuchiGuptaSeniorTrainerT&DGLA117857.JPG","Ms. Ruchi Gupta","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/823/ms-ruchi-gupta"
"https://www.gla.ac.in/Uploads/faculty/824frt_548frt_383frt_01.jpg","Mr. Sachin Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/824/mr-sachin-singh"
"https://www.gla.ac.in/Uploads/faculty/903frt_AkankshaAhirwa-Copy.jpg","Ms. Akanksha Ahirwal","Assistant Professor (Research)","https://www.gla.ac.in/academics/faculty-detail/903/ms-akanksha-ahirwal"
"https://www.gla.ac.in/Uploads/faculty/904frt_AsmitaRay-Copy.jpg","Ms. Asmita Ray","Assistant Professor (Research)","https://www.gla.ac.in/academics/faculty-detail/904/ms-asmita-ray"
"https://www.gla.ac.in/Uploads/faculty/905frt_Asmita-Copy.jpg","Ms. Asmita","Assistant Professor (Research)","https://www.gla.ac.in/academics/faculty-detail/905/ms-asmita"
"https://www.gla.ac.in/Uploads/faculty/906frt_MilindSudhakarDeshkar-Copy.jpg","Mr. Milind Sudhakar Deshkar","Assistant Professor (Research)","https://www.gla.ac.in/academics/faculty-detail/906/mr-milind-sudhakar-deshkar"
"https://www.gla.ac.in/Uploads/faculty/907frt_Garima-Copy.jpg","Ms. Garima","Assistant Professor (Research)","https://www.gla.ac.in/academics/faculty-detail/907/ms-garima"
"https://www.gla.ac.in/Uploads/faculty/755frt_IMG_6828(1).jpg","Ms. Kanchan Yadav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/755/ms-kanchan-yadav"
"https://www.gla.ac.in/Uploads/faculty/774frt_AyushGupta.JPG","Mr. Ayush Gupta","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/774/mr-ayush-gupta"
"https://www.gla.ac.in/Uploads/faculty/885frt_ManojKumarSrivastava-Copy.png","Dr. Manoj Kumar Shrivastava","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/885/dr-manoj-kumar-shrivastava"
"https://www.gla.ac.in/Uploads/faculty/908frt_825frt_rahul-Small.jpg","Mr. Shivakumar V","Assistant Professor (Research)","https://www.gla.ac.in/academics/faculty-detail/908/mr-shivakumar-v"
"https://www.gla.ac.in/Uploads/faculty/754frt_KrishnaKantDixitAsst.Prof.CSGLA120286(2).jpg","Mr. Krishna Kant Dixit","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/754/mr-krishna-kant-dixit"
"https://www.gla.ac.in/Uploads/faculty/986frt_manzar-nezami-sm.webp","Dr. Md. Manzar Nezami","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/986/dr-md-manzar-nezami"
"https://www.gla.ac.in/Uploads/faculty/751frt_PrernaSharmaAsst.ProfCS01.jpg","Ms. Prerna Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/751/ms-prerna-sharma"
"https://www.gla.ac.in/Uploads/faculty/750frt_ShilpiYadav-Copy.jpg","Ms. Shilpi Yadav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/750/ms-shilpi-yadav"
"https://www.gla.ac.in/Uploads/faculty/748frt_ManishaSingh-Copy.jpg","Ms. Manisha Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/748/ms-manisha-singh"
"https://www.gla.ac.in/Uploads/faculty/745frt_AkashKumarChoudhary(1).JPG","Mr. Akash Kumar Chaudhary","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/745/mr-akash-kumar-chaudhary"
"https://www.gla.ac.in/Uploads/faculty/1500frt_Small.jpg","Dr. Tapan Kant","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1500/dr-tapan-kant"
"https://www.gla.ac.in/Uploads/faculty/741frt_JayPrakashGarg.JPG","Mr. Jay Prakash Garg","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/741/mr-jay-prakash-garg"
"https://www.gla.ac.in/Uploads/faculty/1131frt_Sachin-Upadhyay-sm.jpg","Mr. Sachin Upadhyay","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1131/mr-sachin-upadhyay"
"https://www.gla.ac.in/Uploads/faculty/1357frt_jharna-agarwal-sm.webp","Dr. Jharna Agrawal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1357/dr-jharna-agrawal"
"https://www.gla.ac.in/Uploads/faculty/909frt_Anushree-Copy.jpg","Ms. Anushree","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/909/ms-anushree"
"https://www.gla.ac.in/Uploads/faculty/1496frt_Small.jpg","Ms. Roshni Patoa","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/1496/ms-roshni-patoa"
"https://www.gla.ac.in/Uploads/faculty/929frt_825frt_rahul-Small.jpg","Ms. Rounak Agrawal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/929/ms-rounak-agrawal"
"https://www.gla.ac.in/Uploads/faculty/928frt_SaloniBansalAst.Prof.GLA120297CS.jpg","Ms. Saloni Bansal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/928/ms-saloni-bansal"
"https://www.gla.ac.in/Uploads/faculty/927frt_NiraAsst.ProfCEAGLA120298-Copy.JPG","Ms. Neera","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/927/ms-neera"
"https://www.gla.ac.in/Uploads/faculty/923frt_AnkushS.jpg","Dr. Ankush Agrawal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/923/dr-ankush-agrawal"
"https://www.gla.ac.in/Uploads/faculty/1347frt_ManishKalraAsst.Prof.ECGLA123054.JPG","Dr. Manish Kalra","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1347/dr-manish-kalra"
"https://www.gla.ac.in/Uploads/faculty/381frt_Bhagat-Singh-Lecturer-Mechanical-01.jpg","Mr. Bhagat Singh","Senior Lecturer","https://www.gla.ac.in/academics/faculty-detail/381/mr-bhagat-singh"
"https://www.gla.ac.in/Uploads/faculty/922frt_Payal_Bose-Copy.png","Ms. Payal Bose","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/922/ms-payal-bose"
"https://www.gla.ac.in/Uploads/faculty/911frt_UpasanaSingh-Copy.jpg","Ms. Upasana Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/911/ms-upasana-singh"
"https://www.gla.ac.in/Uploads/faculty/1408frt_SumitNagarAsst.ProfResearchMEGLA123003.JPG","Mr. Sumit Nagar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1408/mr-sumit-nagar"
"https://www.gla.ac.in/Uploads/faculty/1352frt_SoumyaShrivastavaAsst.ProfCSEGLA123071.JPG","Ms. Soumya Shrivastava","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1352/ms-soumya-shrivastava"
"https://www.gla.ac.in/Uploads/faculty/913frt_825frt_rahul-Small.jpg","Dr. Ranjana Joshi","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/913/dr-ranjana-joshi"
"https://www.gla.ac.in/Uploads/faculty/973frt_ShivankS.jpg","Mr. Shivank Chauhan","Teaching Assistant","https://www.gla.ac.in/academics/faculty-detail/973/mr-shivank-chauhan"
"https://www.gla.ac.in/Uploads/faculty/1314frt_SaurabhRajSangwanAsst.ProfCEAGLA123066-Copy.JPG","Mr. Saurabh Raj Sangwan","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1314/mr-saurabh-raj-sangwan"
"https://www.gla.ac.in/Uploads/faculty/1504frt_Small.jpg","Dr. Medha Kirti","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1504/dr-medha-kirti"
"https://www.gla.ac.in/Uploads/faculty/914frt_JuhiSingh-Copy.jpg","Ms. Juhi Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/914/ms-juhi-singh"
"https://www.gla.ac.in/Uploads/faculty/918frt_AbhishekToofani.png","Mr. Abhishek Toofani","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/918/mr-abhishek-toofani"
"https://www.gla.ac.in/Uploads/faculty/1505frt_Small.jpg","Ms. Ruby Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1505/ms-ruby-singh"
"https://www.gla.ac.in/Uploads/faculty/1506frt_Small.jpg","Mr. Sushil Kumar","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/1506/mr-sushil-kumar"
"https://www.gla.ac.in/Uploads/faculty/917frt_RituRai-Copy.jpg","Ms. Ritu Rai","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/917/ms-ritu-rai"
"https://www.gla.ac.in/Uploads/faculty/919frt_RiteshKumari-Copy.png","Ms. Ritesh Kumari","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/919/ms-ritesh-kumari"
"https://www.gla.ac.in/Uploads/faculty/915frt_RichaPandey.jpg","Ms. Richa Pandey","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/915/ms-richa-pandey"
"https://www.gla.ac.in/Uploads/faculty/916frt_RishabhVats.jpg","Mr. Rishabh Vats","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/916/mr-rishabh-vats"
"https://www.gla.ac.in/Uploads/faculty/1321frt_PrabhatKumarAsst.Prof.CEAGLA123065-Copy.JPG","Mr. Prabhat Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1321/mr-prabhat-kumar"
"https://www.gla.ac.in/Uploads/faculty/1349frt_RahulKumarAsst.Prof.CivilGLA123207.JPG","Mr. Rahul Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1349/mr-rahul-kumar"
"https://www.gla.ac.in/Uploads/faculty/1367frt_ManishaAsst.ProfECEGLA124252-Copy.JPG","Ms. Manisha","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1367/ms-manisha"
"https://www.gla.ac.in/Uploads/faculty/1323frt_PuneetSharmaTeachingAsso.CEAGLA123063.JPG","Dr. Puneet Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1323/dr-puneet-sharma"
"https://www.gla.ac.in/Uploads/faculty/1324frt_ShashankSekharRoutAsst.Prof.ECGLA123309.JPG","Dr. Shashank Sekhar Rout","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1324/dr-shashank-sekhar-rout"
"https://www.gla.ac.in/Uploads/faculty/1344frt_AvaneeshKumarYadavAsst.ProfCEAGLA123300-Copy.JPG","Mr. Avaneesh Kumar Yadav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1344/mr-avaneesh-kumar-yadav"
"https://www.gla.ac.in/Uploads/faculty/1483frt_ShubhamVermaAsst.Prof.MechanicalGLA124003.JPG","Mr. Shubham Verma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1483/mr-shubham-verma"
"https://www.gla.ac.in/Uploads/faculty/1325frt_SumanKumarDasTechnicalTrainerCEAGLA123064-Copy.JPG","Mr. Suman Kumar Das","Technical Trainer","https://www.gla.ac.in/academics/faculty-detail/1325/mr-suman-kumar-das"
"https://www.gla.ac.in/Uploads/faculty/1343frt_JayatiKrishnaGoswamiAsst.ProfCEAGLA123053.JPG","Mr. Jayati Krishna Goswami","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1343/mr-jayati-krishna-goswami-"
"https://www.gla.ac.in/Uploads/faculty/375frt_Sameer-Vishwakarma.jpg","Mr. Sameer Vishwakarma","Senior Lecturer","https://www.gla.ac.in/academics/faculty-detail/375/mr-sameer-vishwakarma"
"https://www.gla.ac.in/Uploads/faculty/1345frt_RakeshPandeyAsst.ProfCEAGLA123052.JPG","Mr. Rakesh Pandey","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1345/mr-rakesh-pandey"
"https://www.gla.ac.in/Uploads/faculty/1120frt_Small.jpg","Ms. Kamini Pathak","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1120/ms-kamini-pathak"
"https://www.gla.ac.in/Uploads/faculty/1249frt_AyushiSharmas.png","Ms. Ayushi Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1249/ms-ayushi-sharma-"
"https://www.gla.ac.in/Uploads/faculty/1329frt_RickChatterjeeAsst.Prof.CEAGLA123057.JPG","Mr. Rick Chatterjee","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1329/mr-rick-chatterjee"
"https://www.gla.ac.in/Uploads/faculty/1394frt_DVPrashantAsst.ProfECEGLA124255.JPG","Dr. D V Prashant","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1394/dr-d-v-prashant"
"https://www.gla.ac.in/Uploads/faculty/1421frt_ShahbazAhmadKhandayAsst.ProfCEAGLA124162(1).png","Mr. Shahbaz Ahmad Khanday","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1421/mr-shahbaz-ahmad-khanday"
"https://www.gla.ac.in/Uploads/faculty/1122frt_SiddharthSinghTeachingAssociateCEAGLA122273.JPG","Mr. Siddharth Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1122/mr-siddharth-singh"
"https://www.gla.ac.in/Uploads/faculty/880frt_AyushS.jpg","Dr. Aayush Gupta","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/880/dr-aayush-gupta"
"https://www.gla.ac.in/Uploads/faculty/1123frt_AnkurRaiAsst.Prof.CSGLA122274.JPG","Dr. Ankur Rai","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1123/dr-ankur-rai"
"https://www.gla.ac.in/Uploads/faculty/1153frt_Ms.-Ayushi-Dixit-sm.jpg","Ms. Ayushi Dixit","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1153/ms-ayushi-dixit"
"https://www.gla.ac.in/Uploads/faculty/1217frt_DipankarBiswasAB.png","Dr. Dipankar Biswas","Assistant Professor - Research","https://www.gla.ac.in/academics/faculty-detail/1217/dr-dipankar-biswas"
"https://www.gla.ac.in/Uploads/faculty/1274frt_BrajeshKumarShuklaAsst.ProfCEAGLA123262.jpg","Mr. Brajesh Kumar Shukla","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1274/mr-brajesh-kumar-shukla"
"https://www.gla.ac.in/Uploads/faculty/1327frt_KamalNarayanKamleshAsst.ProfCEAGLA122284.JPG","Mr. Kamal Narayan Kamlesh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1327/mr-kamal-narayan-kamlesh"
"https://www.gla.ac.in/Uploads/faculty/1409frt_RahulKumarAsst.ProfECEGLA124254-Copy.JPG","Dr. Rahul Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1409/dr-rahul-kumar"
"https://www.gla.ac.in/Uploads/faculty/1423frt_MrinmoyKayalAsst.ProfCEAGLA124164.JPG","Mr. Mrinmoy Kayal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1423/mr-mrinmoy-kayal"
"https://www.gla.ac.in/Uploads/faculty/1242frt_RahulShandilyas.png","Mr. Rahul Shandilya","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1242/mr-rahul-shandilya-"
"https://www.gla.ac.in/Uploads/faculty/1416frt_SaurabhTewariAsst.ProfCEAGLA124154-Copy.JPG","Mr. Saurabh Tewari","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1416/mr-saurabh-tewari-"
"https://www.gla.ac.in/Uploads/faculty/1434frt_SonalSinghAsst.Prof.CEAGLA124167.JPG","Ms. Sonal Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1434/ms-sonal-singh"
"https://www.gla.ac.in/Uploads/faculty/1479frt_KoushikChoudhuryAsst.ProfCEAGLA124196.JPG","Mr. Koushik Choudhury","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1479/mr-koushik-choudhury"
"https://www.gla.ac.in/Uploads/faculty/1488frt_AshishKumarPalAsst.ProfCEAGLA124200.JPG","Mr. Ashish Kumar Pal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1488/mr-ashish-kumar-pal"
"https://www.gla.ac.in/Uploads/faculty/1498frt_Small.jpg","Mr. Ashutosh Singh","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/1498/mr-ashutosh-singh"
"https://www.gla.ac.in/Uploads/faculty/1245frt_RamakantKumars.png","Mr. Ramakant Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1245/mr-ramakant-kumar"
"https://www.gla.ac.in/Uploads/faculty/1489frt_RahulKaulAsstProfCEAGLA124199.JPG","Mr. Rahul Kaul","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1489/mr-rahul-kaul"
"https://www.gla.ac.in/Uploads/faculty/1244frt_AnilChanchal-s.jpg","Mr. Anil Chanchal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1244/mr-anil-chanchal"
"https://www.gla.ac.in/Uploads/faculty/1243frt_ShubhamMishras.png","Mr. Shubham Mishra","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1243/mr-shubham-mishra"
"https://www.gla.ac.in/Uploads/faculty/1422frt_ChhaviBajpaiAsst.ProfCEAGLA124163.jpg","Ms. Chhavi Bajpai","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1422/ms-chhavi-bajpai"
"https://www.gla.ac.in/Uploads/faculty/1475frt_ArunKishorJpharAsst.ProfECEGLA124267.JPG","Dr. Arun Kishor Johar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1475/dr-arun-kishor-johar"
"https://www.gla.ac.in/Uploads/faculty/1502frt_Small.jpg","Mr. Ashu Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1502/mr-ashu-singh"
"https://www.gla.ac.in/Uploads/faculty/1380frt_RohitKumarGuptaAsst.ProfCEAGLA124155-Copy.JPG","Mr. Rohit Kumar Gupta","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1380/mr-rohit-kumar-gupta"
"https://www.gla.ac.in/Uploads/faculty/1491frt_GanpatiRathiaAsstProfCEAGLA124202(1).JPG","Mr. Ganpati Rathia","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1491/mr-ganpati-rathia"
"https://www.gla.ac.in/Uploads/faculty/1493frt_SuneetKumarAgnihotriAsst.ProfECEGLA124266.JPG","Dr. Suneet Kumar Agnihotri","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1493/dr-suneet-kumar-agnihotri"
"https://www.gla.ac.in/Uploads/faculty/1494frt_AshishKumarAsstProf.CEAGLA124204.JPG","Mr. Ashish Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1494/mr-ashish-kumar"
"https://www.gla.ac.in/Uploads/faculty/1492frt_RohiniRainaAsst.Prof.CEAGLA124201(1).JPG","Ms. Rohini Raina","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1492/ms-rohini-raina"
"https://www.gla.ac.in/Uploads/faculty/1487frt_ArnabPandaAsst.ProfECEGLA124268.JPG","Dr. Arnab Panda","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1487/dr-arnab-panda"
"https://www.gla.ac.in/Uploads/faculty/1495frt_Small.jpg","Dr. Shekhar Karanwal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1495/dr-shekhar-karanwal"
"https://www.gla.ac.in/Uploads/faculty/1425frt_DSC_0684copy(2)(1).jpg","Mr. Garvit Dohere","Technical Trainer","https://www.gla.ac.in/academics/faculty-detail/1425/mr-garvit-dohere"
"https://www.gla.ac.in/Uploads/faculty/1499frt_Small.jpg","Ms. Nirankita Debnath","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1499/ms-nirankita-debnath"
"https://www.gla.ac.in/Uploads/faculty/1440frt_AmitDasAsst.ProfECEGLA124259-Copy.JPG","Dr. Amit Das","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1440/dr-amit-das"
"https://www.gla.ac.in/Uploads/faculty/1476frt_RahulKumarGautamAsst.ProfCSGLA124194.JPG","Dr. Rahul Kumar Gautam","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1476/dr-rahul-kumar-gautam"
"https://www.gla.ac.in/Uploads/faculty/1374frt_SachinKumarYadavAsst.ProfCEAGLA124153.JPG","Dr. Sachin Kumar Yadav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1374/dr-sachin-kumar-yadav"
"https://www.gla.ac.in/Uploads/faculty/1442frt_SatishKumarMauryaAsst.ProfCEAGLA124174-Copy.JPG","Mr. Satish Kumar Maurya","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1442/mr-satish-kumar-maurya"
"https://www.gla.ac.in/Uploads/faculty/1366frt_ChanderPratapSinghAsst.ProfECEGLA124251-Copy.JPG","Dr. Chander Pratap Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1366/dr-chander-pratap-singh"
